frame_number,timestamp,raw_points_count,stable_points_count,display_points_count,raw_min_snr,raw_max_snr,raw_mean_snr,display_min_x,display_max_x,display_mean_x,display_min_y,display_max_y,display_mean_y,display_min_z,display_max_z,display_mean_z,display_min_doppler,display_max_doppler,display_mean_doppler,target_count,active_target_ids,presence
28,2026-06-03 15:02:24.667,110,0,0,6.87999963760376,1024.6400146484375,109.67925262451172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
29,2026-06-03 15:02:24.672,108,93,0,8.519999504089355,650.0,49.70073699951172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
30,2026-06-03 15:02:24.675,97,169,0,6.119999885559082,600.760009765625,72.48371124267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
31,2026-06-03 15:02:24.677,115,251,1,7.119999885559082,2001.239990234375,134.8413848876953,0.29596206545829773,0.29596206545829773,0.29596206545829773,0.7989177703857422,0.7989177703857422,0.7989177703857422,0.21560326218605042,0.21560326218605042,0.21560326218605042,-1.8090800046920776,-1.8090800046920776,-1.8090800046920776,0,,0
32,2026-06-03 15:02:24.678,134,346,2,6.119999885559082,1984.239990234375,117.36625671386719,0.29596206545829773,0.29596206545829773,0.29596206545829773,0.7989177703857422,0.7989177703857422,0.7989177703857422,0.21560326218605042,0.21560326218605042,0.21560326218605042,-1.8090800046920776,0.13916000723838806,-0.8349599838256836,0,,0
33,2026-06-03 15:02:24.679,104,349,3,6.519999980926514,2296.8798828125,97.1915283203125,0.29596206545829773,0.30753791332244873,0.2998206913471222,0.7963045239448547,0.7989177703857422,0.7980466485023499,0.21560326218605042,0.21711203455924988,0.21610617637634277,-1.8090800046920776,0.13916000723838806,-0.5333999991416931,0,,0
34,2026-06-03 15:02:24.680,124,355,3,6.119999885559082,755.239990234375,80.10838317871094,0.29596206545829773,0.30753791332244873,0.2998206913471222,0.7963045239448547,0.7989177703857422,0.7980466485023499,0.21560326218605042,0.21711203455924988,0.21610617637634277,-1.8090800046920776,0.13916000723838806,-0.5333999991416931,0,,0
35,2026-06-03 15:02:24.681,128,381,3,0.0,1646.6400146484375,97.92906188964844,0.29596206545829773,0.30753791332244873,0.2998206913471222,0.7963045239448547,0.7989177703857422,0.7980466485023499,0.21560326218605042,0.21711203455924988,0.21610617637634277,-1.8090800046920776,0.13916000723838806,-0.5333999991416931,0,,0
36,2026-06-03 15:02:24.682,130,393,2,6.359999656677246,2277.760009765625,111.47445678710938,0.29596206545829773,0.30753791332244873,0.3017500042915344,0.7963045239448547,0.7989177703857422,0.7976111173629761,0.21560326218605042,0.21711203455924988,0.21635764837265015,0.06972000002861023,0.13916000723838806,0.10444000363349915,0,,0
37,2026-06-03 15:02:24.689,121,400,0,8.519999504089355,2489.119873046875,135.35635375976562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
38,2026-06-03 15:02:24.691,105,400,0,8.639999389648438,2225.639892578125,161.324951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
39,2026-06-03 15:02:24.693,134,400,0,8.519999504089355,2232.639892578125,120.54178619384766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
40,2026-06-03 15:02:24.694,122,400,0,0.0,1981.760009765625,126.91802978515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
41,2026-06-03 15:02:24.695,109,400,0,0.0,2437.35986328125,130.2642059326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
42,2026-06-03 15:02:24.696,120,400,0,7.639999866485596,2590.8798828125,195.503662109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
43,2026-06-03 15:02:24.697,114,400,0,8.519999504089355,1422.6400146484375,91.27753448486328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
44,2026-06-03 15:02:24.698,129,400,0,6.639999866485596,1794.3599853515625,121.98263549804688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
45,2026-06-03 15:02:24.700,125,400,0,8.519999504089355,967.5199584960938,83.11038970947266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
46,2026-06-03 15:02:24.701,141,400,1,6.0,1284.760009765625,94.74922180175781,-0.02008666656911373,-0.02008666656911373,-0.02008666656911373,1.8606022596359253,1.8606022596359253,1.8606022596359253,0.35545817017555237,0.35545817017555237,0.35545817017555237,-0.13916000723838806,-0.13916000723838806,-0.13916000723838806,0,,0
47,2026-06-03 15:02:24.702,130,400,3,7.239999771118164,497.8799743652344,39.69630813598633,-0.023678280413150787,0.02071460708975792,-0.007683446630835533,1.8606022596359253,2.2537612915039062,2.0110437870025635,0.31813061237335205,0.35545817017555237,0.3347361087799072,-0.13916000723838806,-0.06972000002861023,-0.11601334065198898,0,,0
48,2026-06-03 15:02:24.703,141,400,3,6.639999866485596,631.6400146484375,68.77645874023438,-0.023678280413150787,0.02071460708975792,-0.007683446630835533,1.8606022596359253,2.2537612915039062,2.0110437870025635,0.31813061237335205,0.35545817017555237,0.3347361087799072,-0.13916000723838806,-0.06972000002861023,-0.11601334065198898,0,,0
49,2026-06-03 15:02:24.705,135,400,3,0.0,2291.8798828125,234.36386108398438,-0.023678280413150787,0.02071460708975792,-0.007683446630835533,1.8606022596359253,2.2537612915039062,2.0110437870025635,0.31813061237335205,0.35545817017555237,0.3347361087799072,-0.13916000723838806,-0.06972000002861023,-0.11601334065198898,0,,0
50,2026-06-03 15:02:24.706,136,400,1,6.119999885559082,1525.52001953125,173.9088134765625,-0.3241134285926819,-0.3241134285926819,-0.3241134285926819,2.1318492889404297,2.1318492889404297,2.1318492889404297,0.2425694763660431,0.2425694763660431,0.2425694763660431,-0.2088800072669983,-0.2088800072669983,-0.2088800072669983,0,,0
51,2026-06-03 15:02:24.708,135,400,1,0.0,1984.0,237.1185302734375,-0.3241134285926819,-0.3241134285926819,-0.3241134285926819,2.1318492889404297,2.1318492889404297,2.1318492889404297,0.2425694763660431,0.2425694763660431,0.2425694763660431,-0.2088800072669983,-0.2088800072669983,-0.2088800072669983,0,,0
52,2026-06-03 15:02:24.710,128,400,2,0.0,2031.1199951171875,245.01780700683594,0.33138975501060486,0.3424404263496399,0.3369150757789612,1.7841063737869263,1.8436001539230347,1.8138532638549805,0.5794971585273743,0.5979074835777283,0.5887023210525513,-0.2783200144767761,-0.2783200144767761,-0.2783200144767761,0,,0
53,2026-06-03 15:02:24.711,142,400,10,0.0,2574.52001953125,209.9853515625,-1.5101304054260254,0.3424404263496399,-0.39464297890663147,0.4143465459346771,1.9755699634552002,1.465623140335083,0.47797396779060364,0.933451235294342,0.642849326133728,-0.2783200144767761,3.409560203552246,0.5636399984359741,0,,0
54,2026-06-03 15:02:24.713,131,400,13,0.0,2500.639892578125,394.9569396972656,-1.5101304054260254,0.3424404263496399,-0.6421409845352173,0.4143465459346771,1.9755699634552002,1.3933029174804688,0.47797396779060364,0.9701138138771057,0.7154391407966614,-0.2783200144767761,3.409560203552246,0.39072924852371216,0,,0
55,2026-06-03 15:02:24.716,130,400,10,0.0,2568.35986328125,272.6030578613281,-1.5101304054260254,0.2729029059410095,-0.7664574384689331,0.4143465459346771,2.2536959648132324,1.3840223550796509,0.47797396779060364,0.9701138138771057,0.7331393957138062,-0.2088800072669983,3.409560203552246,0.6471080780029297,0,,0
56,2026-06-03 15:02:24.718,119,400,9,0.0,2535.239990234375,408.380126953125,-1.5056593418121338,0.2729029059410095,-0.6838271021842957,0.4143465459346771,2.2536959648132324,1.4010766744613647,0.47797396779060364,0.9701138138771057,0.7108824253082275,-0.2088800072669983,3.409560203552246,0.7422177791595459,0,,0
57,2026-06-03 15:02:24.721,126,400,3,0.0,2575.639892578125,234.51206970214844,-1.5056593418121338,-0.6380874514579773,-0.9346640706062317,1.1394261121749878,2.2536959648132324,1.8803987503051758,0.6154851317405701,0.9701138138771057,0.7347766757011414,-0.13916000723838806,0.13916000723838806,0.04638667032122612,0,,0
58,2026-06-03 15:02:24.723,131,400,2,0.0,2557.35986328125,237.789306640625,-0.6602452993392944,-0.6380874514579773,-0.6491663455963135,2.2480740547180176,2.2536959648132324,2.250885009765625,0.6154851317405701,0.6187309622764587,0.6171080470085144,0.13916000723838806,0.13916000723838806,0.13916000723838806,0,,0
59,2026-06-03 15:02:24.725,113,398,2,0.0,2541.239990234375,275.0980529785156,-0.6602452993392944,-0.6380874514579773,-0.6491663455963135,2.2480740547180176,2.2536959648132324,2.250885009765625,0.6154851317405701,0.6187309622764587,0.6171080470085144,0.13916000723838806,0.13916000723838806,0.13916000723838806,0,,0
60,2026-06-03 15:02:24.727,118,400,0,0.0,2601.760009765625,345.8318176269531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
61,2026-06-03 15:02:24.728,131,398,0,0.0,2276.119873046875,219.68887329101562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
62,2026-06-03 15:02:24.729,133,400,0,0.0,2009.239990234375,176.8177490234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
63,2026-06-03 15:02:24.731,120,371,0,0.0,2579.35986328125,268.2156677246094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
64,2026-06-03 15:02:24.732,122,381,0,0.0,2254.239990234375,403.4298095703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
65,2026-06-03 15:02:24.733,120,388,0,0.0,1926.5198974609375,276.94134521484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
66,2026-06-03 15:02:24.734,124,399,2,0.0,2396.239990234375,293.37677001953125,-1.2343980073928833,-1.2196617126464844,-1.227029800415039,1.3338770866394043,1.4015095233917236,1.367693305015564,0.8187998533248901,0.8419091105461121,0.8303544521331787,0.13916000723838806,0.13916000723838806,0.13916000723838806,0,,0
67,2026-06-03 15:02:24.735,121,400,0,0.0,2508.119873046875,342.1497497558594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
68,2026-06-03 15:02:24.736,129,400,4,0.0,2200.8798828125,329.8908386230469,-1.25386643409729,-1.188159465789795,-1.2249281406402588,1.3802661895751953,1.5139610767364502,1.457486867904663,0.6711661219596863,0.9381874799728394,0.8612836599349976,0.13916000723838806,0.13916000723838806,0.13916000723838806,0,,0
69,2026-06-03 15:02:24.738,122,400,6,0.0,2600.52001953125,407.67706298828125,-1.2737637758255005,-1.188159465789795,-1.2343558073043823,1.3775877952575684,1.5139610767364502,1.4385102987289429,0.6711661219596863,0.9381874799728394,0.8135576844215393,0.13916000723838806,0.13916000723838806,0.13916002213954926,0,,0
