frame_number,timestamp,raw_points_count,stable_points_count,display_points_count,raw_min_snr,raw_max_snr,raw_mean_snr,display_min_x,display_max_x,display_mean_x,display_min_y,display_max_y,display_mean_y,display_min_z,display_max_z,display_mean_z,display_min_doppler,display_max_doppler,display_mean_doppler,target_count,active_target_ids,presence
67,2026-05-29 16:14:10.696,66,334,0,0.0,2557.760009765625,181.13755798339844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
68,2026-05-29 16:14:10.697,66,331,0,0.0,1963.5198974609375,208.45635986328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
69,2026-05-29 16:14:10.699,66,324,0,0.0,1904.3599853515625,181.084228515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
70,2026-05-29 16:14:10.700,62,319,0,0.0,1939.0,185.4174041748047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
71,2026-05-29 16:14:10.946,65,308,0,0.0,1741.239990234375,169.01168823242188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
72,2026-05-29 16:14:10.947,64,311,0,0.0,2464.119873046875,194.69874572753906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
73,2026-05-29 16:14:10.948,68,309,0,0.0,1640.1199951171875,167.81471252441406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
74,2026-05-29 16:14:10.949,71,315,0,0.0,1926.8800048828125,175.2788543701172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
75,2026-05-29 16:14:11.148,70,325,0,0.0,1952.3599853515625,165.2245635986328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
76,2026-05-29 16:14:11.149,68,329,0,0.0,2463.0,203.73707580566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
77,2026-05-29 16:14:11.149,66,332,0,0.0,1761.239990234375,208.75941467285156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
78,2026-05-29 16:14:11.150,65,329,0,0.0,2487.8798828125,194.46585083007812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
79,2026-05-29 16:14:11.350,67,325,0,0.0,1832.760009765625,201.1802978515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
80,2026-05-29 16:14:11.351,65,315,0,0.0,1649.6400146484375,184.09909057617188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
81,2026-05-29 16:14:11.351,68,315,0,0.0,1540.0,178.2093963623047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
82,2026-05-29 16:14:11.352,65,314,0,0.0,1545.6400146484375,182.67507934570312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
83,2026-05-29 16:14:11.568,66,315,0,0.0,1726.8800048828125,210.11756896972656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
84,2026-05-29 16:14:11.570,65,317,0,0.0,1602.52001953125,200.23876953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
85,2026-05-29 16:14:11.571,62,312,0,0.0,2126.119873046875,212.22837829589844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
86,2026-05-29 16:14:11.572,67,313,0,0.0,2009.1199951171875,206.8394012451172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
87,2026-05-29 16:14:11.869,67,320,0,0.0,1281.760009765625,189.7349090576172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
88,2026-05-29 16:14:11.870,64,316,0,0.0,1424.8800048828125,196.30499267578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
89,2026-05-29 16:14:11.871,69,321,0,0.0,1313.0,151.04464721679688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
90,2026-05-29 16:14:11.872,67,323,0,0.0,1584.1199951171875,161.8674774169922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
91,2026-05-29 16:14:11.874,64,317,0,0.0,1781.239990234375,197.72686767578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
92,2026-05-29 16:14:12.081,69,320,0,0.0,2449.239990234375,200.22898864746094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
93,2026-05-29 16:14:12.082,73,333,0,0.0,1634.0,140.09423828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
94,2026-05-29 16:14:12.083,76,337,0,0.0,1885.760009765625,168.9821014404297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
95,2026-05-29 16:14:12.084,77,348,0,0.0,1534.760009765625,141.34909057617188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
96,2026-05-29 16:14:12.349,76,359,0,0.0,1083.52001953125,132.85789489746094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
97,2026-05-29 16:14:12.350,74,368,0,0.0,2408.239990234375,162.46051025390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
98,2026-05-29 16:14:12.350,69,359,0,0.0,1138.239990234375,151.2139129638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
99,2026-05-29 16:14:12.353,73,360,0,0.0,2149.760009765625,174.83396911621094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
100,2026-05-29 16:14:12.354,76,358,0,0.0,1157.8800048828125,127.79366302490234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
101,2026-05-29 16:14:12.579,75,359,0,0.0,1739.1199951171875,165.67359924316406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
102,2026-05-29 16:14:12.579,74,360,0,0.0,1190.239990234375,140.4654083251953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
103,2026-05-29 16:14:12.580,75,365,0,0.0,2231.8798828125,177.3706817626953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
