frame_number,timestamp,raw_points_count,stable_points_count,display_points_count,raw_min_snr,raw_max_snr,raw_mean_snr,display_min_x,display_max_x,display_mean_x,display_min_y,display_max_y,display_mean_y,display_min_z,display_max_z,display_mean_z,display_min_doppler,display_max_doppler,display_mean_doppler,target_count,active_target_ids,presence
42,2026-05-29 17:14:04.933,63,308,0,0.0,1965.1199951171875,210.435546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
43,2026-05-29 17:14:05.126,61,306,0,0.0,1984.1199951171875,229.23081970214844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
44,2026-05-29 17:14:05.127,62,308,0,0.0,2445.760009765625,244.35678100585938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
45,2026-05-29 17:14:05.127,65,303,0,0.0,2270.8798828125,230.9206085205078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
46,2026-05-29 17:14:05.127,66,308,0,0.0,1996.8800048828125,193.513916015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
47,2026-05-29 17:14:05.281,67,310,0,0.0,2615.119873046875,237.67701721191406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
48,2026-05-29 17:14:05.282,66,318,0,0.0,1613.0,208.80667114257812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
49,2026-05-29 17:14:05.283,67,319,0,0.0,2208.8798828125,229.12477111816406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
50,2026-05-29 17:14:05.450,66,325,0,0.0,2128.639892578125,213.89938354492188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
51,2026-05-29 17:14:05.450,71,330,0,0.0,2512.239990234375,232.99658203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
52,2026-05-29 17:14:05.451,69,332,0,0.0,2188.0,243.5709991455078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
53,2026-05-29 17:14:05.590,67,332,0,0.0,2547.52001953125,232.4859619140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
54,2026-05-29 17:14:05.591,69,333,0,0.0,2338.239990234375,236.55996704101562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
55,2026-05-29 17:14:05.795,71,337,0,0.0,2255.8798828125,271.0630798339844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
56,2026-05-29 17:14:05.796,75,336,0,0.0,2351.760009765625,239.4677276611328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
57,2026-05-29 17:14:05.796,71,342,0,0.0,1903.0,203.95941162109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
58,2026-05-29 17:14:05.797,79,351,0,0.0,2506.760009765625,210.25015258789062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
59,2026-05-29 17:14:05.948,79,362,0,0.0,2233.35986328125,169.15695190429688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
60,2026-05-29 17:14:05.948,77,372,0,0.0,2006.5198974609375,196.077392578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
61,2026-05-29 17:14:05.949,76,369,0,0.0,2270.8798828125,179.50314331054688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
62,2026-05-29 17:14:06.104,74,373,0,0.0,2111.8798828125,181.04541015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
63,2026-05-29 17:14:06.104,73,364,0,0.0,2062.8798828125,210.45697021484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
64,2026-05-29 17:14:06.107,76,365,0,8.519999504089355,2159.760009765625,214.3163299560547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
65,2026-05-29 17:14:06.259,75,363,0,0.0,2426.0,204.1392059326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
66,2026-05-29 17:14:06.261,78,366,0,0.0,2176.52001953125,187.62974548339844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
67,2026-05-29 17:14:06.429,80,373,0,0.0,1997.239990234375,164.04949951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
68,2026-05-29 17:14:06.430,78,383,0,0.0,2497.35986328125,190.1948699951172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
69,2026-05-29 17:14:06.430,70,374,0,0.0,2539.119873046875,231.827392578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
70,2026-05-29 17:14:06.431,65,364,0,0.0,2597.0,246.02215576171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
71,2026-05-29 17:14:06.583,77,361,0,0.0,2391.760009765625,232.7631072998047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
72,2026-05-29 17:14:06.583,73,355,0,0.0,2447.639892578125,246.90245056152344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
73,2026-05-29 17:14:06.739,76,345,0,0.0,2560.35986328125,246.1083984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
74,2026-05-29 17:14:06.739,74,346,0,0.0,2554.119873046875,230.75889587402344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
75,2026-05-29 17:14:06.740,74,359,0,0.0,2281.119873046875,242.33462524414062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
76,2026-05-29 17:14:06.895,73,346,0,0.0,2492.8798828125,265.4662780761719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
77,2026-05-29 17:14:06.895,80,351,8,0.0,2603.239990234375,180.4564971923828,0.19194082915782928,0.6239081621170044,0.39581412076950073,0.39703235030174255,0.9510661959648132,0.6472736597061157,0.5031368732452393,0.7457668781280518,0.635944664478302,-0.34804001450538635,0.06972000002861023,-0.15659001469612122,0,,0
78,2026-05-29 17:14:06.896,82,360,15,0.0,2353.8798828125,136.9151153564453,0.17655043303966522,0.706364095211029,0.42155981063842773,0.39703235030174255,0.9510661959648132,0.7193177938461304,0.5031368732452393,1.0234473943710327,0.703933596611023,-0.4872000217437744,0.06972000002861023,-0.17634399235248566,0,,0
79,2026-05-29 17:14:07.064,85,373,27,0.0,1867.0,156.84422302246094,0.1588994264602661,0.706364095211029,0.4350450038909912,0.39703235030174255,0.9510661959648132,0.7377404570579529,0.25600361824035645,1.0234473943710327,0.6731900572776794,-0.5566400289535522,0.06972000002861023,-0.1546429842710495,0,,0
80,2026-05-29 17:14:07.066,88,377,30,0.0,2605.35986328125,151.06680297851562,0.1588994264602661,0.706364095211029,0.4310932159423828,0.4600498080253601,0.9510661959648132,0.7761974930763245,0.2519347667694092,1.0313588380813599,0.695602297782898,-0.5566400289535522,0.06972000002861023,-0.1693253517150879,0,,0
81,2026-05-29 17:14:07.081,83,388,40,0.0,2192.760009765625,179.74649047851562,0.1588994264602661,0.714611828327179,0.43102097511291504,0.4600498080253601,0.9510661959648132,0.7688559889793396,0.2519347667694092,1.0432597398757935,0.6958340406417847,-0.6263599991798401,0.06972000002861023,-0.18266502022743225,0,,0
82,2026-05-29 17:14:07.267,87,390,43,0.0,2572.119873046875,227.63401794433594,0.07362653315067291,0.7387298345565796,0.42919865250587463,0.5951001644134521,0.9008121490478516,0.7755573391914368,0.2519347667694092,1.0541605949401855,0.7007346749305725,-0.6263599991798401,0.06972000002861023,-0.21524184942245483,0,,0
83,2026-05-29 17:14:07.269,73,386,47,0.0,2489.760009765625,218.54794311523438,-0.9116959571838379,0.7387298345565796,0.3923221230506897,0.3115050494670868,0.8937844634056091,0.7494728565216064,0.2519347667694092,1.0541605949401855,0.6803963780403137,-0.974120020866394,0.06972000002861023,-0.24873535335063934,0,,0
84,2026-05-29 17:14:07.271,79,375,68,0.0,2342.119873046875,193.57672119140625,-0.9116959571838379,0.772088885307312,0.33822664618492126,0.3115050494670868,0.9487671256065369,0.7305796146392822,0.2519347667694092,1.0839027166366577,0.6533523201942444,-1.0438400506973267,0.06972000002861023,-0.1719241440296173,0,,1
85,2026-05-29 17:14:07.273,74,355,64,0.0,2584.239990234375,246.53945922851562,-0.9116959571838379,0.772088885307312,0.3398701548576355,0.3115050494670868,0.8937844634056091,0.7118606567382812,0.2571603059768677,1.0839027166366577,0.6495535373687744,-1.0438400506973267,0.06972000002861023,-0.163100004196167,0,,1
86,2026-05-29 17:14:07.453,77,358,49,0.0,1647.6400146484375,127.25245666503906,-0.9116959571838379,0.7529457807540894,0.2975866198539734,0.3115050494670868,0.8897783756256104,0.7278480529785156,0.2571603059768677,1.0541605949401855,0.6572586894035339,-1.0438400506973267,0.2088800072669983,-0.16758288443088531,1,1000,1
87,2026-05-29 17:14:07.455,76,344,74,0.0,2301.8798828125,198.91368103027344,-0.9116959571838379,0.9864537715911865,0.431632399559021,0.3115050494670868,1.2999402284622192,0.8862007856369019,0.3053198754787445,1.091673731803894,0.743691086769104,-1.0438400506973267,0.2088800072669983,-0.06676865369081497,1,1000,1
88,2026-05-29 17:14:07.457,93,368,79,0.0,2526.52001953125,172.51052856445312,-0.1744154542684555,0.9864537715911865,0.44381365180015564,0.5326045751571655,1.489120602607727,0.9049388766288757,0.2574072480201721,1.091673731803894,0.7319356799125671,-1.0438400506973267,0.2088800072669983,-0.02994936890900135,1,1000,1
89,2026-05-29 17:14:07.686,62,359,77,0.0,2185.35986328125,228.02320861816406,-0.1744154542684555,0.9528824687004089,0.42919474840164185,0.5326045751571655,1.489120602607727,0.9246723055839539,0.2574072480201721,1.091673731803894,0.7205668091773987,-0.4174800217151642,0.2088800072669983,-0.012654545716941357,1,1000,1
90,2026-05-29 17:14:07.688,64,357,81,0.0,2606.239990234375,190.62998962402344,-0.1744154542684555,0.9528824687004089,0.3944540023803711,0.5326045751571655,2.470588445663452,0.9646375775337219,0.2574072480201721,1.091673731803894,0.7105525732040405,-0.4174800217151642,0.5566400289535522,0.006011357996612787,1,1000,1
91,2026-05-29 17:14:07.691,75,355,85,0.0,1450.6400146484375,90.21173095703125,-0.1744154542684555,0.9528824687004089,0.3720227777957916,0.5326045751571655,2.470588445663452,0.9400131106376648,0.2574072480201721,1.091673731803894,0.711251437664032,-0.4174800217151642,0.5566400289535522,0.028655529022216797,1,1000,1
92,2026-05-29 17:14:07.693,81,348,83,0.0,2187.52001953125,176.52249145507812,-0.1744154542684555,0.9413703680038452,0.32411009073257446,0.5286898016929626,2.470588445663452,0.9545793533325195,0.2574072480201721,0.9141133427619934,0.714703381061554,-2.226560115814209,0.5566400289535522,0.016773011535406113,1,1000,1
93,2026-05-29 17:14:07.920,74,329,79,0.0,2560.0,197.98756408691406,-0.12887121737003326,0.9938023686408997,0.38509106636047363,0.5286898016929626,1.3279551267623901,0.9051910638809204,0.35710054636001587,0.9141133427619934,0.7201790809631348,-2.226560115814209,0.5566400289535522,0.036998990923166275,1,1000,1
94,2026-05-29 17:14:07.923,87,353,88,0.0,2545.35986328125,186.9949188232422,-0.12887121737003326,0.9938023686408997,0.3597269058227539,0.5286898016929626,1.2999402284622192,0.9012113213539124,0.29486721754074097,0.9141133427619934,0.7034763097763062,-2.226560115814209,0.5566400289535522,0.05377909168601036,1,1000,0
95,2026-05-29 17:14:07.925,78,370,87,0.0,2536.0,241.994873046875,-0.0799020528793335,0.9938023686408997,0.3664199113845825,0.5286898016929626,1.304545521736145,0.8983636498451233,0.29486721754074097,0.9141133427619934,0.6898895502090454,-2.226560115814209,0.5566400289535522,0.05040000006556511,1,1000,0
96,2026-05-29 17:14:07.928,83,375,82,0.0,2066.35986328125,167.24432373046875,-0.025854267179965973,0.9938023686408997,0.38099220395088196,0.5286898016929626,1.304545521736145,0.8833062052726746,0.24589046835899353,0.9136155247688293,0.6506091356277466,-2.226560115814209,0.5566400289535522,0.038192685693502426,1,1000,0
97,2026-05-29 17:14:07.933,92,390,90,0.0,2540.0,228.1617431640625,-0.09219841659069061,1.0036674737930298,0.3948096036911011,0.5379488468170166,1.304545521736145,0.8728125095367432,0.24589046835899353,0.9136155247688293,0.621452808380127,-0.13916000723838806,0.5566400289535522,0.05644489452242851,1,1000,0
98,2026-05-29 17:14:08.303,78,395,91,0.0,2501.35986328125,213.4266815185547,-0.2666463255882263,1.0055513381958008,0.3717365562915802,0.5493565797805786,1.304545521736145,0.8782486319541931,0.24589046835899353,0.9177549481391907,0.6254864931106567,-0.13916000723838806,0.4872000217437744,0.03594154119491577,1,1000,0
99,2026-05-29 17:14:08.307,75,375,80,0.0,2405.760009765625,254.8789520263672,-0.2666463255882263,1.0055513381958008,0.38480865955352783,0.5493565797805786,1.304545521736145,0.8746633529663086,0.24589046835899353,0.9177549481391907,0.6222441792488098,-0.13916000723838806,0.2783200144767761,0.018259499222040176,1,1000,0
100,2026-05-29 17:14:08.309,73,379,74,0.0,2098.35986328125,226.90248107910156,-0.2666463255882263,1.0155329704284668,0.39618000388145447,0.5493565797805786,1.3020824193954468,0.8873071670532227,0.3118475377559662,0.9177549481391907,0.636408805847168,-3.827040195465088,0.2783200144767761,-0.049843791872262955,1,1000,1
101,2026-05-29 17:14:08.312,75,364,71,0.0,2425.760009765625,235.7679901123047,-0.2666463255882263,1.0155329704284668,0.4029940068721771,0.5493565797805786,1.3020824193954468,0.8966045379638672,0.3118475377559662,0.9177549481391907,0.6528853178024292,-3.827040195465088,0.2088800072669983,-0.06370986253023148,1,1000,1
102,2026-05-29 17:14:08.316,81,353,62,0.0,2525.760009765625,238.23703002929688,-0.2666463255882263,1.0155329704284668,0.41089949011802673,0.543647825717926,1.3020824193954468,0.9054255485534668,0.3118475377559662,0.9177549481391907,0.6795772314071655,-3.827040195465088,0.0,-0.08306065201759338,1,1000,1
103,2026-05-29 17:14:08.320,68,341,55,0.0,2459.760009765625,253.66822814941406,-0.20535530149936676,1.0155329704284668,0.4075604975223541,0.5931616425514221,1.2938405275344849,0.9509820938110352,0.35710054636001587,1.043578028678894,0.7268456220626831,-3.827040195465088,0.0,-0.08603636175394058,1,1000,1
104,2026-05-29 17:14:08.619,68,336,64,9.119999885559082,1914.3599853515625,195.13233947753906,-0.20535530149936676,1.0155329704284668,0.38817548751831055,0.543647825717926,1.304545521736145,0.9371795654296875,0.35710054636001587,1.043578028678894,0.7378886938095093,-3.827040195465088,0.0,-0.07066938281059265,1,1000,1
105,2026-05-29 17:14:08.623,65,325,63,0.0,2538.239990234375,218.35385131835938,-0.20535530149936676,0.8621068596839905,0.3638671934604645,0.543647825717926,1.304545521736145,0.9252992272377014,0.35981252789497375,1.043578028678894,0.75441974401474,-0.13916000723838806,0.0,-0.01104444544762373,1,1000,1
106,2026-05-29 17:14:08.625,71,326,69,0.0,2247.0,171.53182983398438,-0.20535530149936676,0.8621068596839905,0.3699910640716553,0.5168792009353638,1.304545521736145,0.918027400970459,0.2637748718261719,1.043578028678894,0.7410576939582825,-0.13916000723838806,0.0,-0.0050440579652786255,1,1000,1
107,2026-05-29 17:14:08.628,82,333,70,0.0,2258.119873046875,164.8746337890625,-0.20535530149936676,0.8621068596839905,0.3658808171749115,0.5168792009353638,1.304545521736145,0.9353893995285034,0.2637748718261719,0.9177549481391907,0.7485144734382629,-0.13916000723838806,3.548720121383667,0.03976000100374222,1,1000,1
108,2026-05-29 17:14:08.630,71,335,67,0.0,2150.119873046875,189.87661743164062,-0.12887121737003326,0.9321985244750977,0.41345882415771484,0.5168792009353638,1.335349202156067,0.9327256679534912,0.2637748718261719,0.9177549481391907,0.7268521785736084,-0.13916000723838806,3.548720121383667,0.041540298610925674,1,1000,1
109,2026-05-29 17:14:08.633,69,336,64,0.0,2437.639892578125,264.3362121582031,0.036931052803993225,0.9321985244750977,0.44500023126602173,0.5168792009353638,1.335349202156067,0.9120770692825317,0.2637748718261719,0.9177549481391907,0.6888614892959595,-0.2088800072669983,3.548720121383667,0.03478562831878662,1,1000,1
110,2026-05-29 17:14:08.897,81,351,75,0.0,2545.760009765625,219.73382568359375,-0.16533786058425903,0.9414520859718323,0.4113932251930237,0.5168792009353638,1.335349202156067,0.906102180480957,0.2637748718261719,0.9177549481391907,0.6638360023498535,-0.34804001450538635,3.548720121383667,0.022258134558796883,1,1000,0
111,2026-05-29 17:14:08.900,77,361,78,0.0,2406.639892578125,196.46803283691406,-0.16533786058425903,0.9545920491218567,0.41688621044158936,0.5207482576370239,1.335349202156067,0.924117922782898,0.2700556516647339,0.9177549481391907,0.6752386689186096,-0.34804001450538635,3.548720121383667,0.004447693936526775,1,1000,0
112,2026-05-29 17:14:08.902,79,350,75,0.0,2284.239990234375,240.66226196289062,0.00985090620815754,0.9545920491218567,0.41700509190559387,0.5870377421379089,1.335349202156067,0.9085134863853455,0.2700556516647339,0.9136155247688293,0.6451694369316101,-0.4174800217151642,0.0,-0.05567893385887146,1,1000,0
113,2026-05-29 17:14:08.905,75,362,90,0.0,2227.760009765625,200.1642608642578,-0.16533786058425903,0.9545920491218567,0.37774378061294556,0.5129902958869934,1.2811201810836792,0.8884175419807434,0.2700556516647339,1.103513479232788,0.6658502817153931,-0.5566400289535522,0.0,-0.06340755522251129,1,1000,0
114,2026-05-29 17:14:08.908,78,371,91,0.0,2085.0,191.5800018310547,-0.16533786058425903,0.9545920491218567,0.38620510697364807,0.5129902958869934,1.2811201810836792,0.8773541450500488,0.2700556516647339,1.103513479232788,0.6624439358711243,-0.5566400289535522,0.0,-0.06576615571975708,1,1000,0
115,2026-05-29 17:14:09.115,77,369,82,0.0,2303.119873046875,236.1595001220703,0.056055981665849686,0.9545920491218567,0.40216779708862305,0.5129902958869934,1.2729099988937378,0.8836427927017212,0.35710054636001587,1.103513479232788,0.6587195992469788,-0.5566400289535522,0.0,-0.07807902246713638,1,1000,0
116,2026-05-29 17:14:09.117,78,369,75,0.0,2302.639892578125,204.89280700683594,0.059151481837034225,0.9528824687004089,0.39968791604042053,0.5129902958869934,1.238888144493103,0.8639482855796814,0.3861221969127655,1.103513479232788,0.6360888481140137,-0.5566400289535522,0.0,-0.07515200227499008,1,1000,0
117,2026-05-29 17:14:09.119,67,361,71,0.0,2274.0,234.15402221679688,0.07301652431488037,0.9528824687004089,0.42585980892181396,0.5129902958869934,1.2134113311767578,0.8636476397514343,0.40806126594543457,1.103513479232788,0.6515700817108154,-0.5566400289535522,0.2783200144767761,-0.05488394573330879,1,1000,0
118,2026-05-29 17:14:09.121,73,357,62,0.0,2338.8798828125,233.85479736328125,0.07301652431488037,0.9528824687004089,0.42606601119041443,0.5620841383934021,1.2134113311767578,0.8708038330078125,0.40806126594543457,1.064925193786621,0.6492268443107605,-0.5566400289535522,0.2783200144767761,-0.028054194524884224,1,1000,0
119,2026-05-29 17:14:09.414,80,364,67,0.0,2488.35986328125,216.8314971923828,0.06337778270244598,0.9528824687004089,0.40217122435569763,0.5931616425514221,1.2342666387557983,0.8723565340042114,0.3309854567050934,0.9136155247688293,0.6283359527587891,-0.34804001450538635,0.2783200144767761,-0.005186269525438547,1,1000,0
120,2026-05-29 17:14:09.417,81,368,73,0.0,2326.0,211.39801025390625,0.06337778270244598,0.9528824687004089,0.4057810306549072,0.5931616425514221,1.2342666387557983,0.8615376949310303,0.3309854567050934,0.9136155247688293,0.6188817620277405,-0.2783200144767761,0.2783200144767761,0.0038241094443947077,1,1000,0
121,2026-05-29 17:14:09.420,67,356,76,0.0,2145.760009765625,202.087158203125,0.06337778270244598,0.9528824687004089,0.42409154772758484,0.5981313586235046,1.2342666387557983,0.8648655414581299,0.3309854567050934,0.9136155247688293,0.626236617565155,-0.13916000723838806,3.2006800174713135,0.05585631728172302,1,1000,0
122,2026-05-29 17:14:09.422,75,365,77,0.0,2208.52001953125,216.83145141601562,0.06337778270244598,0.9545920491218567,0.4394721984863281,0.5981313586235046,1.2729099988937378,0.8654485940933228,0.3309854567050934,0.9136155247688293,0.6192856431007385,-0.13916000723838806,3.2006800174713135,0.04699272662401199,1,1000,0
123,2026-05-29 17:14:09.425,78,367,79,6.87999963760376,2123.639892578125,252.7051544189453,0.06337778270244598,0.9545920491218567,0.4214494526386261,0.5981313586235046,1.2729099988937378,0.8683860898017883,0.3336096704006195,0.9136155247688293,0.6208057403564453,-0.13916000723838806,3.2006800174713135,0.040511392056941986,1,1000,0
124,2026-05-29 17:14:09.428,69,355,75,6.639999866485596,2510.35986328125,280.5014343261719,0.06337778270244598,0.9545920491218567,0.43079903721809387,0.5981313586235046,1.2729099988937378,0.8790676593780518,0.3336096704006195,0.9136155247688293,0.6297888159751892,-1.3916000127792358,3.2006800174713135,-0.018565865233540535,1,1000,1
125,2026-05-29 17:14:09.710,65,338,68,0.0,2575.8798828125,221.5015106201172,0.06337778270244598,0.9545920491218567,0.44812533259391785,0.5981313586235046,1.2729099988937378,0.8979793787002563,0.3336096704006195,0.9136155247688293,0.6539097428321838,-1.3916000127792358,3.2006800174713135,-0.01843058504164219,1,1000,1
126,2026-05-29 17:14:09.713,72,345,67,0.0,2602.760009765625,210.96389770507812,0.06337778270244598,0.9545920491218567,0.41550692915916443,0.5981313586235046,1.2729099988937378,0.9050728678703308,0.33628472685813904,0.9023549556732178,0.658684253692627,-1.3916000127792358,0.2088800072669983,-0.05608357861638069,1,1000,1
127,2026-05-29 17:14:09.715,72,339,68,0.0,2462.239990234375,260.3644104003906,0.06337778270244598,0.9528824687004089,0.3739827871322632,0.5996643900871277,1.4865379333496094,0.9282378554344177,0.4552935063838959,0.913733720779419,0.6839603781700134,-1.3916000127792358,0.2088800072669983,-0.049111176282167435,1,1000,1
128,2026-05-29 17:14:09.718,68,328,71,0.0,2592.8798828125,238.8317413330078,0.06337778270244598,0.9528824687004089,0.3935517966747284,0.5777441263198853,1.4865379333496094,0.9409646987915039,0.4552935063838959,0.913733720779419,0.682731568813324,-1.3916000127792358,0.2088800072669983,-0.048014085739851,1,1000,1
129,2026-05-29 17:14:09.721,63,324,73,0.0,2372.639892578125,297.2120361328125,0.07193464040756226,0.9528824687004089,0.3947738707065582,0.5777441263198853,1.4865379333496094,0.9427503943443298,0.4592714011669159,0.913733720779419,0.6754090189933777,-0.13916000723838806,0.2088800072669983,0.01049808319658041,1,1000,1
130,2026-05-29 17:14:10.001,67,325,80,0.0,2323.760009765625,219.95103454589844,0.07193464040756226,0.9528824687004089,0.3940480351448059,0.5409018397331238,1.4865379333496094,0.931614875793457,0.4592714011669159,0.9653993844985962,0.6684888601303101,-0.13916000723838806,0.2088800072669983,0.01045099925249815,1,1000,1
131,2026-05-29 17:14:10.009,63,320,80,0.0,2590.8798828125,280.8742980957031,-0.11972006410360336,0.9528824687004089,0.38432592153549194,0.5379488468170166,1.4865379333496094,0.9195162653923035,0.4592714011669159,0.913733720779419,0.667119026184082,-0.13916000723838806,3.0615200996398926,0.041758500039577484,1,1000,1
132,2026-05-29 17:14:10.015,66,311,70,0.0,2446.0,242.71029663085938,0.1354113668203354,0.9528824687004089,0.41596123576164246,0.5379488468170166,1.238888144493103,0.9041278958320618,0.4592714011669159,0.9023549556732178,0.6535760164260864,-0.13916000723838806,3.0615200996398926,0.08151600509881973,1,1000,1
133,2026-05-29 17:14:10.021,65,304,68,6.239999771118164,2239.239990234375,266.0043029785156,0.1354113668203354,0.9528824687004089,0.426693856716156,0.5379488468170166,1.238888144493103,0.887888491153717,0.4592714011669159,0.9023549556732178,0.6526883244514465,-0.13916000723838806,3.0615200996398926,0.08698941767215729,1,1000,1
